S,3072,32,96,96
S,3072,128,96,96
S,3072,224,96,96
S,3072,320,96,96
S,3072,416,96,96
X,2400
S,3168,32,96,32
S,3168,128,96,32
S,3168,224,96,32
S,3168,320,96,32
S,3168,416,96,32
S,1632,448,32,96
S,1536,448,32,96
S,1440,448,32,96
S,1344,448,32,96
S,1248,448,32,96
S,1152,448,32,96
S,1056,448,32,96
S,960,448,32,96
S,864,448,32,96
S,768,448,32,96
S,672,416,64,96
S,576,416,32,96
S,480,416,32,96
S,384,416,32,96
S,288,416,32,96
S,256,288,96,96
S,256,384,32,96
S,192,416,32,96
S,160,288,96,96
S,64,288,96,96
S,0,288,96,64
S,0,384,64,96
S,96,384,64,96
S,192,384,32,64
H,32,192,128,192
S,544,-32,32,96
S,640,-32,32,96
S,736,-32,32,96
S,832,-32,32,96
S,928,-32,32,96
S,1024,-32,32,96
S,1120,-32,32,96
S,1216,-32,32,96
S,1312,-32,32,96
S,1408,-32,32,96
S,1504,-32,32,32
S,1536,-32,64,96
S,1632,-32,64,96
S,1728,-32,64,96
S,1824,-32,64,96
S,1920,-32,64,96
S,2016,-32,64,96
S,2112,-32,64,96
S,2208,-32,64,96
S,2304,-32,64,96
S,2400,-32,64,96
S,2496,-32,64,96
S,2592,-32,64,96
S,2688,-32,64,96
S,2784,-32,64,96
S,2880,-32,64,96
S,2976,-32,64,96
S,3072,-32,64,96
S,3168,-32,64,32
S,0,32,96,96
S,96,32,96,96
S,96,-32,64,96
S,0,-32,64,96
Z,Spikes,512,256
Z,Spikes,512,288
Z,Spikes,544,256
Z,Spikes,608,256
Z,Spikes,576,256
Z,Spikes,544,288
Z,Spikes,576,288
Z,Spikes,608,288
Z,Spikes,704,192
Z,Spikes,704,160
Z,Spikes,736,160
Z,Spikes,864,192
Z,Spikes,832,224
Z,Spikes,864,224
Z,Spikes,864,160
Z,Spikes,832,160
Z,Spikes,832,256
Z,Spikes,864,256
Z,Spikes,832,288
Z,Spikes,864,288
Z,SpeedUp,896,224
Z,SpeedUp,928,224
Z,SpeedUp,960,224
Z,SpeedUp,960,256
Z,SpeedUp,928,256
Z,SpeedUp,896,256
Z,SpeedUp,896,288
Z,SpeedUp,928,288
Z,SpeedUp,960,288
Z,Spikes,896,384
Z,Spikes,928,384
Z,Spikes,960,384
Z,Spikes,992,384
Z,Spikes,1024,384
Z,Spikes,1056,384
Z,SpeedDown,1088,32
Z,SpeedDown,1088,64
Z,SpeedDown,1088,96
Z,SpeedDown,1120,32
Z,SpeedDown,1120,64
Z,SpeedDown,1120,96
Z,Spikes,1184,256
Z,Spikes,1184,288
Z,Spikes,1216,288
Z,Spikes,1248,288
Z,Spikes,1248,256
Z,Spikes,1408,96
Z,Spikes,1440,96
Z,Spikes,1440,128
Z,SpeedDown,1344,128
Z,SpeedDown,1344,160
Z,SpeedDown,1376,128
Z,SpeedDown,1376,160
Z,SpeedUp,1472,288
S,736,192,64,32
E,Turret,None,2496,64
E,Turret,None,2944,64
E,Turret,None,2944,448
E,Turret,None,2496,448
E,SpinningBlade,Right,224,96
E,SpinningBlade,Down,352,0
E,SpinningBlade,Left,480,96
E,SpinningBlade,Right,384,224
E,SpinningBlade,Right,544,192
E,SpinningBlade,Down,800,96
E,SpinningBlade,Left,1184,96
E,SpinningBlade,Right,1472,384
E,SpinningBlade,Right,1536,288
E,SpinningBlade,Left,1600,192
S,192,256,32,96
S,0,448,32,96
S,96,448,32,96
S,192,448,32,96
S,288,448,32,96
S,384,448,32,96
S,480,448,32,96
S,576,448,32,96
S,1376,288,96,64
E,Turret,None,1824,224
P,invincibility,5000,768,352
P,invincibility,5000,768,224
P,money,5000,1184,224
P,money,5000,1024,32
P,energy,5000,1248,96
P,energy,5000,1248,192
P,money,5000,1344,96
P,money,5000,1472,192
P,money,5000,1536,64
P,money,5000,2144,288
S,3104,32,96,96
S,3104,128,96,96
S,2976,32,96,96
S,2976,128,96,96
P,energy,5000,2176,288
P,energy,5000,2304,288
B,64,160,96,96
B,160,160,96,96
B,256,160,96,96
B,224,64,96,96
B,224,0,64,96
B,320,0,64,96
B,320,64,96,32
B,352,64,32,64
B,416,0,96,96
B,416,96,96,96
B,384,96,96,32
B,384,192,96,32
B,384,288,96,32
B,416,192,96,96
B,416,288,96,96
B,512,288,96,96
B,608,288,96,96
B,544,192,96,96
B,512,256,32,32
B,640,192,96,96
B,704,288,96,32
B,544,96,96,96
B,640,96,96,96
B,736,96,96,96
B,832,96,96,96
B,928,96,96,64
B,928,192,96,64
B,864,192,96,64
B,768,224,96,96
B,768,320,64,96
B,864,288,96,96
B,832,384,32,96
B,928,384,32,96
B,960,320,64,64
B,960,288,32,32
B,1024,320,96,64
B,1024,224,96,64
B,1024,128,96,64
B,1024,32,96,64
B,1088,32,96,64
B,1152,32,96,64
B,1120,128,96,96
B,1120,224,96,96
B,1120,320,64,96
B,1216,288,96,96
B,1312,288,96,32
B,1248,192,96,96
B,1248,96,96,96
B,1344,96,96,96
B,2496,384,96,96
B,2592,384,96,96
B,2688,384,96,96
B,2784,384,96,96
B,2880,384,96,96
B,2880,288,96,96
B,2784,288,96,96
B,2688,288,96,96
B,2592,288,96,96
B,2496,288,96,96
B,2496,192,96,96
B,2496,96,96,96
B,2592,192,96,96
B,2688,192,96,96
B,2784,192,96,96
B,2880,192,96,96
B,2880,96,96,96
B,2784,96,96,96
B,2688,96,96,96
B,2592,96,96,96
B,2496,64,32,96
B,2592,64,32,96
B,2688,64,32,96
B,2784,64,32,96
B,2880,64,32,96
B,2400,128,96,96
B,2400,224,96,96
B,2400,320,96,96
B,2304,224,96,96
B,2208,224,96,96
B,2144,224,96,64
B,2048,224,64,96
B,1952,224,64,96
B,1856,224,64,96
B,1824,288,96,64
B,1824,224,64,32
B,1728,320,64,96
B,1664,320,64,64
B,1664,224,96,64
B,1664,128,96,64
B,1632,64,64,96
B,1536,64,64,96
B,1536,128,64,96
B,1536,192,64,96
B,1536,256,64,96
B,1536,320,64,96
B,1472,352,64,64
B,1536,384,32,96
B,1472,256,96,32
B,1408,192,96,64
B,1472,192,64,32
B,1440,96,96,32
B,0,160,96,64
B,1440,288,96,32
E,Spawner,Spawner,2656,192
