//Main Game level 12 - Turret Boss
T,Level 12;Luck and good fortune have brought us here.;Our target.;Our nemesis.;Our Mother.;LIGHT.;If we fail here humanity will fall.;But we won't fail.;We can't fail.
S,5440,0,96,96
S,5440,96,96,96
S,5440,192,96,96
S,5472,288,32,96
S,5536,192,96,32
S,5536,96,96,32
S,5536,0,96,32
S,5504,704,96,96
S,5600,704,96,96
S,5696,704,96,96
S,5568,320,96,96
S,5664,320,96,96
S,5664,224,96,96
S,5568,224,96,96
S,5568,128,96,96
S,5568,32,96,96
S,5664,32,96,96
S,5664,128,96,96
S,5760,320,96,32
S,5760,224,96,32
S,5760,128,96,32
S,5760,32,96,32
S,5568,0,32,96
S,5664,0,32,96
S,5760,0,32,32
Z,SpeedUp,672,96
Z,SpeedUp,704,96
Z,SpeedUp,704,128
Z,SpeedUp,672,128
Z,SpeedUp,736,128
Z,SpeedUp,736,96
Z,SpeedUp,768,96
Z,SpeedUp,768,128
Z,SpeedUp,800,128
Z,SpeedUp,800,96
Z,SpeedUp,1248,192
Z,SpeedUp,1216,192
Z,SpeedUp,1216,224
Z,SpeedUp,1376,192
Z,SpeedUp,1408,192
Z,SpeedUp,1408,224
Z,SpeedUp,1440,416
Z,SpeedUp,1408,416
Z,SpeedUp,1408,448
Z,SpeedUp,1280,96
Z,SpeedUp,1312,96
Z,SpeedUp,1344,96
Z,SpeedUp,1408,480
Z,SpeedUp,1440,480
Z,SpeedUp,1472,480
Z,SpeedUp,1504,480
Z,SpeedUp,1536,480
Z,SpeedUp,1568,480
Z,SpeedUp,1600,480
Z,SpeedUp,1600,448
Z,SpeedUp,2016,320
Z,SpeedUp,2016,352
Z,SpeedUp,2016,384
Z,SpeedUp,2048,384
Z,SpeedUp,2080,384
Z,SpeedUp,2272,384
Z,SpeedUp,2304,384
Z,SpeedUp,2336,384
Z,SpeedUp,2336,352
Z,SpeedUp,2336,320
Z,SpeedUp,2624,576
Z,SpeedUp,2656,576
Z,SpeedUp,2656,544
Z,SpeedUp,2624,544
Z,SpeedUp,2624,512
Z,SpeedUp,2656,512
Z,SpeedUp,2688,512
Z,SpeedUp,2688,544
Z,SpeedUp,2688,576
Z,SpeedUp,3264,256
Z,SpeedUp,3296,288
Z,SpeedUp,3328,320
Z,SpeedUp,3360,352
Z,SpeedUp,3392,384
Z,SpeedUp,3424,416
Z,SpeedUp,3456,448
Z,SpeedUp,3488,480
Z,SpeedUp,3520,512
Z,SpeedUp,3552,544
Z,SpeedUp,3520,544
Z,SpeedUp,3552,512
Z,SpeedUp,3520,480
Z,SpeedUp,3488,512
Z,SpeedUp,3456,480
Z,SpeedUp,3488,448
Z,SpeedUp,3424,448
Z,SpeedUp,3456,416
Z,SpeedUp,3424,384
Z,SpeedUp,3392,416
Z,SpeedUp,3360,384
Z,SpeedUp,3328,352
Z,SpeedUp,3392,352
Z,SpeedUp,3360,320
Z,SpeedUp,3328,288
Z,SpeedUp,3296,320
Z,SpeedUp,3264,288
Z,SpeedUp,3296,256
Z,SpeedUp,3904,512
Z,SpeedUp,3904,544
Z,SpeedUp,3936,544
Z,SpeedUp,3936,512
Z,SpeedUp,3968,512
Z,SpeedUp,3968,480
Z,SpeedUp,3936,480
Z,SpeedUp,3968,448
Z,SpeedUp,4000,448
Z,SpeedUp,4000,480
Z,SpeedUp,4032,448
Z,SpeedUp,4032,416
Z,SpeedUp,4000,416
Z,SpeedUp,4032,384
Z,SpeedUp,4064,384
Z,SpeedUp,4064,416
Z,SpeedUp,4064,352
Z,SpeedUp,4096,352
Z,SpeedUp,4096,384
Z,SpeedUp,4128,352
Z,SpeedUp,4096,320
Z,SpeedUp,4128,320
Z,SpeedUp,4160,320
Z,SpeedUp,4160,288
Z,SpeedUp,4128,288
Z,SpeedUp,4352,416
Z,SpeedUp,4352,448
Z,SpeedUp,4352,480
Z,SpeedUp,4384,448
Z,SpeedUp,4384,480
Z,SpeedUp,4416,480
Z,SpeedUp,4608,448
Z,SpeedUp,4608,416
Z,SpeedUp,4608,384
Z,SpeedUp,4576,384
Z,SpeedUp,4544,384
Z,SpeedUp,4576,416
Z,SpeedUp,4896,608
Z,SpeedUp,4896,640
Z,SpeedUp,4896,672
Z,SpeedUp,4864,672
Z,SpeedUp,4832,672
Z,SpeedUp,4864,640
Z,SpeedUp,4896,384
Z,SpeedUp,4864,384
Z,SpeedUp,4832,384
Z,SpeedUp,4832,416
Z,SpeedUp,4832,448
Z,SpeedUp,4864,416
Z,SpeedUp,5216,320
Z,SpeedUp,5216,288
Z,SpeedUp,5184,288
Z,SpeedUp,5152,288
Z,SpeedUp,5120,288
Z,SpeedUp,5088,288
Z,SpeedUp,5088,320
Z,SpeedUp,5088,352
Z,SpeedUp,5216,352
Z,SpeedUp,5216,384
Z,SpeedUp,5088,384
Z,SpeedUp,5472,416
Z,SpeedUp,5504,416
Z,SpeedUp,5536,416
Z,SpeedUp,5568,416
Z,SpeedUp,5600,416
Z,SpeedUp,5632,416
Z,SpeedUp,5664,416
Z,SpeedUp,5696,416
Z,SpeedUp,5728,416
Z,SpeedUp,5760,416
Z,SpeedUp,5760,480
Z,SpeedUp,5728,480
Z,SpeedUp,5696,480
Z,SpeedUp,5664,480
Z,SpeedUp,5632,480
Z,SpeedUp,5760,544
Z,SpeedUp,5728,544
Z,SpeedUp,5696,544
Z,SpeedUp,5760,608
Z,SpeedUp,5728,608
Z,SpeedUp,5760,672
Z,Spikes,832,96
Z,Spikes,832,128
Z,Spikes,992,480
Z,Spikes,1024,480
Z,Spikes,1056,480
Z,Spikes,1216,256
Z,Spikes,1312,192
Z,Spikes,1408,288
Z,Spikes,1376,288
Z,Spikes,1376,320
Z,Spikes,1408,320
Z,Spikes,1408,544
Z,Spikes,1440,544
Z,Spikes,1472,544
Z,Spikes,1568,544
Z,Spikes,1600,544
Z,Spikes,1536,544
Z,Spikes,1504,544
Z,Spikes,1600,384
Z,Spikes,2144,384
Z,Spikes,2176,384
Z,Spikes,2208,384
Z,Spikes,2176,416
Z,Spikes,2720,384
Z,Spikes,2720,352
Z,Spikes,2720,320
Z,Spikes,2752,320
Z,Spikes,2752,352
Z,Spikes,2752,384
Z,Spikes,2784,384
Z,Spikes,2784,352
Z,Spikes,2784,320
Z,Spikes,2720,96
Z,Spikes,2720,128
Z,Spikes,2720,160
Z,Spikes,2752,160
Z,Spikes,2752,128
Z,Spikes,2752,96
Z,Spikes,2784,96
Z,Spikes,2784,128
Z,Spikes,2784,160
Z,Spikes,2816,384
Z,Spikes,2816,352
Z,Spikes,2816,320
Z,Spikes,2816,288
Z,Spikes,2848,288
Z,Spikes,2848,320
Z,Spikes,2848,352
Z,Spikes,2848,384
Z,Spikes,2880,384
Z,Spikes,2880,352
Z,Spikes,2880,320
Z,Spikes,2880,288
Z,Spikes,2816,128
Z,Spikes,2816,96
Z,Spikes,2848,96
Z,Spikes,2880,96
Z,Spikes,2848,128
Z,Spikes,2880,128
Z,Spikes,2912,96
Z,Spikes,2944,96
Z,Spikes,2976,96
Z,Spikes,2912,256
Z,Spikes,2944,256
Z,Spikes,2976,256
Z,Spikes,2976,288
Z,Spikes,2944,288
Z,Spikes,2912,288
Z,Spikes,2912,320
Z,Spikes,2944,320
Z,Spikes,2976,320
Z,Spikes,2976,352
Z,Spikes,2944,352
Z,Spikes,2912,352
Z,Spikes,2912,384
Z,Spikes,2944,384
Z,Spikes,2976,384
Z,Spikes,3008,96
Z,Spikes,3008,128
Z,Spikes,3040,96
Z,Spikes,3040,128
Z,Spikes,3072,96
Z,Spikes,3072,128
Z,Spikes,3104,96
Z,Spikes,3104,128
Z,Spikes,3136,96
Z,Spikes,3136,128
Z,Spikes,3168,96
Z,Spikes,3168,128
Z,Spikes,3200,96
Z,Spikes,3200,128
Z,Spikes,3232,96
Z,Spikes,3232,128
Z,Spikes,3008,288
Z,Spikes,3040,288
Z,Spikes,3072,288
Z,Spikes,3072,320
Z,Spikes,3040,320
Z,Spikes,3008,320
Z,Spikes,3008,352
Z,Spikes,3040,352
Z,Spikes,3072,352
Z,Spikes,3072,384
Z,Spikes,3040,384
Z,Spikes,3008,384
Z,Spikes,3104,384
Z,Spikes,3104,352
Z,Spikes,3104,320
Z,Spikes,3136,352
Z,Spikes,3136,384
Z,Spikes,3264,320
Z,Spikes,3296,352
Z,Spikes,3328,256
Z,Spikes,3360,288
Z,Spikes,3392,320
Z,Spikes,3424,352
Z,Spikes,3328,384
Z,Spikes,3360,416
Z,Spikes,3456,384
Z,Spikes,3392,448
Z,Spikes,3424,480
Z,Spikes,3488,416
Z,Spikes,3520,448
Z,Spikes,3552,480
Z,Spikes,3456,512
Z,Spikes,3488,544
Z,Spikes,3456,544
Z,Spikes,3424,512
Z,Spikes,3392,480
Z,Spikes,3360,448
Z,Spikes,3328,416
Z,Spikes,3296,384
Z,Spikes,3264,352
Z,Spikes,3360,256
Z,Spikes,3392,288
Z,Spikes,3424,320
Z,Spikes,3456,352
Z,Spikes,3488,384
Z,Spikes,3520,416
Z,Spikes,3552,448
Z,Spikes,3168,416
Z,Spikes,3136,416
Z,Spikes,3104,416
Z,Spikes,3104,448
Z,Spikes,3136,448
Z,Spikes,3168,448
Z,Spikes,3168,480
Z,Spikes,3136,480
Z,Spikes,3104,480
Z,Spikes,3200,512
Z,Spikes,3200,544
Z,Spikes,3200,576
Z,Spikes,3232,576
Z,Spikes,3232,544
Z,Spikes,3264,576
Z,Spikes,3264,128
Z,Spikes,3264,96
Z,Spikes,3296,96
Z,Spikes,3296,128
Z,Spikes,3328,128
Z,Spikes,3328,96
Z,Spikes,3360,96
Z,Spikes,3360,128
Z,Spikes,3392,128
Z,Spikes,3392,96
Z,Spikes,3424,96
Z,Spikes,3424,128
Z,Spikes,3456,96
Z,Spikes,3456,128
Z,Spikes,3488,128
Z,Spikes,3488,96
Z,Spikes,3520,96
Z,Spikes,3520,128
Z,Spikes,3520,160
Z,Spikes,3488,160
Z,Spikes,3456,160
Z,Spikes,3552,192
Z,Spikes,3584,192
Z,Spikes,3616,192
Z,Spikes,3616,224
Z,Spikes,3616,256
Z,Spikes,3584,224
Z,Spikes,3520,192
Z,Spikes,3552,224
Z,Spikes,3584,256
Z,Spikes,3616,288
Z,Spikes,3712,288
Z,Spikes,3648,288
Z,Spikes,3680,288
Z,Spikes,3648,320
Z,Spikes,3680,320
Z,Spikes,3712,320
Z,Spikes,3712,352
Z,Spikes,3680,352
Z,Spikes,3712,384
Z,Spikes,3744,384
Z,Spikes,3776,384
Z,Spikes,3808,384
Z,Spikes,3968,544
Z,Spikes,4000,512
Z,Spikes,4032,480
Z,Spikes,4064,448
Z,Spikes,4096,416
Z,Spikes,4128,384
Z,Spikes,4160,352
Z,Spikes,3904,480
Z,Spikes,3936,448
Z,Spikes,3968,416
Z,Spikes,4000,384
Z,Spikes,4032,352
Z,Spikes,4064,320
Z,Spikes,4096,288
Z,Spikes,4192,352
Z,Spikes,4192,384
Z,Spikes,4160,384
Z,Spikes,4160,416
Z,Spikes,4128,416
Z,Spikes,4128,448
Z,Spikes,4096,448
Z,Spikes,4096,480
Z,Spikes,4064,480
Z,Spikes,4064,512
Z,Spikes,4032,512
Z,Spikes,4032,544
Z,Spikes,4000,544
Z,Spikes,4000,576
Z,Spikes,3968,576
Z,Spikes,3936,576
Z,Spikes,3968,608
Z,Spikes,4000,608
Z,Spikes,4032,608
Z,Spikes,4032,640
Z,Spikes,4000,640
Z,Spikes,3968,640
Z,Spikes,3936,640
Z,Spikes,3936,608
Z,Spikes,3904,608
Z,Spikes,3904,640
Z,Spikes,3872,640
Z,Spikes,3872,672
Z,Spikes,3840,672
Z,Spikes,3904,672
Z,Spikes,3936,672
Z,Spikes,3968,672
Z,Spikes,4000,672
Z,Spikes,4032,672
Z,Spikes,4032,576
Z,Spikes,4064,576
Z,Spikes,4064,544
Z,Spikes,4096,544
Z,Spikes,4096,576
Z,Spikes,4128,576
Z,Spikes,4128,544
Z,Spikes,4128,512
Z,Spikes,4096,512
Z,Spikes,4128,480
Z,Spikes,4160,480
Z,Spikes,4160,448
Z,Spikes,4192,448
Z,Spikes,4192,480
Z,Spikes,4224,480
Z,Spikes,4224,448
Z,Spikes,4192,416
Z,Spikes,4224,416
Z,Spikes,4224,384
Z,Spikes,4224,352
Z,Spikes,4224,320
Z,Spikes,4192,320
Z,Spikes,4512,352
Z,Spikes,4512,320
Z,Spikes,4512,288
Z,Spikes,4480,288
Z,Spikes,4448,288
Z,Spikes,4448,320
Z,Spikes,4480,320
Z,Spikes,4480,352
Z,Spikes,4640,576
Z,Spikes,4672,576
Z,Spikes,4704,576
Z,Spikes,4736,576
Z,Spikes,4768,576
Z,Spikes,5152,224
Z,Spikes,5120,224
Z,Spikes,5088,224
Z,Spikes,5184,224
Z,Spikes,5216,224
Z,Spikes,4864,512
Z,Spikes,4896,480
Z,Spikes,4928,448
Z,Spikes,4960,416
P,energy,5000,1472,416
P,energy,5000,1728,672
P,energy,5000,2080,672
P,energy,5000,2208,672
P,energy,5000,2464,672
P,energy,5000,3552,320
P,energy,5000,3296,512
P,energy,5000,3936,288
P,energy,5000,4992,576
Z,SpeedDown,2720,224
Z,SpeedDown,2752,224
Z,SpeedDown,2784,224
Z,SpeedDown,2816,192
Z,SpeedDown,2848,192
Z,SpeedDown,2880,192
Z,SpeedDown,2912,160
Z,SpeedDown,2944,160
Z,SpeedDown,2976,160
Z,SpeedDown,3008,192
Z,SpeedDown,3040,192
Z,SpeedDown,3072,192
Z,SpeedDown,3104,192
Z,SpeedDown,3136,224
Z,SpeedUp,2720,288
Z,SpeedUp,2752,288
Z,SpeedUp,2784,288
Z,SpeedUp,2816,256
Z,SpeedUp,2848,256
Z,SpeedUp,2880,256
Z,SpeedUp,2912,224
Z,SpeedUp,2944,224
Z,SpeedUp,2976,224
Z,SpeedUp,3008,256
Z,SpeedUp,3040,256
Z,SpeedUp,3072,256
Z,SpeedUp,3104,288
Z,SpeedUp,3136,320
P,money,5000,3392,384
P,money,5000,3008,256
P,money,5000,2688,576
P,money,5000,2208,416
P,money,5000,2432,192
Z,SpeedUp,2528,352
Z,SpeedUp,2528,384
Z,SpeedUp,2496,384
Z,SpeedUp,2496,352
Z,SpeedUp,2560,384
Z,SpeedUp,2560,352
Z,SpeedUp,2560,320
Z,SpeedUp,2528,320
Z,SpeedUp,2496,320
Z,Spikes,2528,416
Z,Spikes,2560,416
Z,Spikes,2592,416
Z,Spikes,2592,384
Z,Spikes,2592,352
Z,Spikes,2528,288
Z,Spikes,2496,288
Z,Spikes,2464,288
Z,Spikes,2464,320
Z,Spikes,2464,352
Z,Spikes,5248,288
Z,Spikes,5280,320
P,energy,5000,5280,288
P,energy,5000,5536,576
S,5792,704,96,96
S,5888,704,96,96
S,5984,704,96,96
S,6080,704,96,96
S,6176,704,96,96
S,6272,704,96,96
S,6368,704,96,96
S,6464,704,96,96
S,6560,704,96,96
S,6656,704,96,96
S,6752,704,96,96
S,6848,704,96,96
S,6944,704,96,96
S,7040,704,96,96
S,7136,704,96,96
S,7232,704,96,96
S,7328,704,96,96
S,7424,704,96,96
S,7520,704,96,96
S,7616,704,96,96
S,7712,704,96,96
S,7808,704,96,96
S,7904,704,96,96
S,8000,704,96,96
S,8096,704,96,96
S,8192,704,96,96
S,8288,704,96,96
S,5792,0,96,96
S,5888,0,96,96
S,5984,0,96,96
S,6080,0,96,96
S,6176,0,96,96
S,6272,0,96,96
S,6368,0,96,96
S,6464,0,96,96
S,6560,0,96,96
S,6656,0,96,96
S,6752,0,96,96
S,6848,0,96,96
S,6944,0,96,96
S,7040,0,96,96
S,7136,0,96,96
S,7232,0,96,96
S,7328,0,96,96
S,7424,0,96,96
S,7520,0,96,96
S,7616,0,96,96
S,7712,0,96,96
S,7776,0,96,96
S,7872,0,96,96
S,7968,0,96,96
S,8064,0,96,96
S,8160,0,96,96
S,5792,96,96,96
S,5888,96,96,96
S,5792,192,96,96
S,5792,288,96,96
S,5888,192,96,96
S,5984,96,96,96
S,5952,608,96,96
S,6048,608,96,96
S,6144,608,96,96
S,6144,512,96,96
S,6048,512,96,96
S,6144,416,96,96
S,6464,96,96,96
S,6560,96,96,96
S,6560,192,96,96
S,6240,512,96,96
S,6240,608,96,96
S,6336,608,96,96
S,6432,608,96,96
S,6528,608,96,96
S,6624,608,96,96
S,6720,608,96,96
S,6816,608,96,96
S,6912,608,96,96
S,7008,608,96,96
S,7104,608,96,96
S,7200,608,96,96
S,7296,608,96,96
S,7392,608,96,96
S,7488,608,96,96
S,6656,192,96,96
S,6656,96,96,96
S,6752,96,96,96
S,6752,192,96,96
S,6848,192,96,96
S,6848,96,96,96
S,6944,96,96,96
S,6944,192,96,96
S,7040,192,96,96
S,7040,96,96,96
S,7136,96,96,96
S,7136,192,96,96
S,7232,96,96,96
S,7328,96,96,96
S,7232,192,96,96
S,7584,608,96,96
S,7584,512,96,96
S,7680,512,96,96
S,7680,608,96,96
S,7776,608,96,96
S,7776,512,96,96
S,7872,608,96,96
S,7872,512,96,96
S,7968,512,96,96
S,7968,608,96,96
S,8064,608,96,96
S,8064,512,96,96
S,7424,96,96,96
S,7520,96,96,96
S,7616,96,96,96
S,7712,96,96,96
S,7808,96,96,96
S,7904,96,96,96
S,8000,96,96,96
S,8096,96,96,96
S,8192,96,96,64
S,8256,0,96,64
S,8256,96,96,64
S,8320,96,96,64
S,8320,0,96,64
S,8288,192,96,96
S,8192,192,96,96
S,8288,288,96,96
S,8160,608,96,96
Z,SpeedUp,5792,480
Z,SpeedUp,5792,544
Z,SpeedUp,5824,544
Z,SpeedUp,5856,544
Z,SpeedUp,5792,608
Z,SpeedUp,5824,608
Z,SpeedUp,5856,608
Z,SpeedUp,5888,608
Z,SpeedUp,5792,672
Z,SpeedUp,5824,672
Z,SpeedUp,5856,672
Z,SpeedUp,5888,672
Z,SpeedUp,5920,672
Z,SpeedUp,5920,576
Z,SpeedUp,5952,544
Z,SpeedUp,5888,576
Z,SpeedUp,5920,544
Z,SpeedUp,5952,512
Z,SpeedUp,5984,512
Z,SpeedUp,5984,480
Z,SpeedUp,6016,480
Z,SpeedUp,6016,448
Z,SpeedUp,6048,448
Z,SpeedUp,6048,480
Z,SpeedUp,6048,416
Z,SpeedUp,6080,416
Z,SpeedUp,6080,384
Z,SpeedUp,6080,448
Z,SpeedUp,6112,384
Z,SpeedUp,6112,352
Z,Spikes,5888,512
Z,Spikes,5920,512
Z,Spikes,5920,480
Z,Spikes,5952,480
Z,Spikes,5952,448
Z,Spikes,5984,416
Z,Spikes,6016,416
Z,Spikes,5984,448
Z,Spikes,6016,384
Z,Spikes,6048,384
Z,Spikes,6048,352
Z,Spikes,6112,416
Z,Spikes,6112,448
Z,Spikes,6112,480
Z,Spikes,6080,480
Z,Spikes,6016,512
Z,Spikes,6016,544
Z,Spikes,5984,544
Z,Spikes,5984,576
Z,Spikes,6016,576
Z,Spikes,5952,576
P,money,5000,6048,448
P,energy,5000,6144,352
Z,Spikes,6240,416
Z,Spikes,6240,448
Z,Spikes,6240,480
Z,Spikes,6272,480
Z,Spikes,6272,448
Z,Spikes,6304,448
Z,Spikes,6304,480
Z,Spikes,6464,192
Z,Spikes,6496,192
Z,Spikes,6528,192
Z,Spikes,6528,224
Z,Spikes,6496,224
Z,Spikes,6528,256
Z,Spikes,6464,224
Z,Spikes,6432,192
Z,Spikes,6432,160
Z,Spikes,6432,128
Z,Spikes,6432,96
Z,Spikes,6400,96
Z,Spikes,6400,128
Z,Spikes,6368,96
Z,Spikes,6368,128
Z,Spikes,6400,160
Z,Spikes,6336,96
Z,Spikes,6272,416
Z,Spikes,6304,416
Z,Spikes,6240,384
Z,Spikes,6272,384
Z,Spikes,6336,448
Z,Spikes,6336,480
Z,Spikes,6336,512
Z,Spikes,6336,544
Z,Spikes,6336,576
Z,Spikes,6368,576
Z,Spikes,6368,544
Z,Spikes,6368,512
Z,Spikes,6400,512
Z,Spikes,6400,544
Z,Spikes,6400,576
Z,Spikes,6368,480
Z,Spikes,6432,512
Z,Spikes,6432,544
Z,Spikes,6432,576
Z,Spikes,6464,576
Z,Spikes,6464,544
Z,Spikes,6464,512
Z,Spikes,6496,256
Z,Spikes,6464,256
Z,Spikes,6432,224
Z,Spikes,6496,288
Z,Spikes,6528,288
Z,Spikes,6560,288
Z,Spikes,6528,320
Z,Spikes,6560,320
Z,Spikes,6592,288
Z,Spikes,6624,288
Z,Spikes,6624,320
Z,Spikes,6592,320
Z,Spikes,6496,544
Z,Spikes,6528,576
Z,Spikes,6496,512
Z,Spikes,6496,576
Z,Spikes,6528,544
Z,Spikes,6528,512
Z,Spikes,6560,544
Z,Spikes,6560,576
Z,Spikes,6560,512
Z,Spikes,6592,512
Z,Spikes,6592,544
Z,Spikes,6592,576
Z,Spikes,6624,576
Z,Spikes,6624,544
Z,Spikes,6624,512
Z,Spikes,6624,480
Z,Spikes,6656,320
Z,Spikes,6656,288
Z,Spikes,6688,288
Z,Spikes,6720,288
Z,Spikes,6720,320
Z,Spikes,6752,288
Z,Spikes,6752,320
Z,Spikes,6656,512
Z,Spikes,6688,480
Z,Spikes,6688,512
Z,Spikes,6720,480
Z,Spikes,6720,512
Z,Spikes,6656,576
Z,Spikes,6656,544
Z,Spikes,6688,544
Z,Spikes,6688,576
Z,Spikes,6720,576
Z,Spikes,6720,544
Z,Spikes,6752,480
Z,Spikes,6752,512
Z,Spikes,6752,544
Z,Spikes,6752,576
Z,Spikes,6784,288
Z,Spikes,6784,320
Z,Spikes,6784,480
Z,Spikes,6784,512
Z,Spikes,6784,544
Z,Spikes,6784,576
Z,Spikes,6816,352
Z,Spikes,6816,320
Z,Spikes,6816,288
Z,Spikes,6848,288
Z,Spikes,6848,320
Z,Spikes,6848,352
Z,Spikes,6848,384
Z,Spikes,6880,384
Z,Spikes,6880,352
Z,Spikes,6880,320
Z,Spikes,6880,288
Z,Spikes,6816,512
Z,Spikes,6816,544
Z,Spikes,6816,576
Z,Spikes,6848,576
Z,Spikes,6848,544
Z,Spikes,6880,576
Z,Spikes,6912,576
